note_id,etudiant_id,module,filiere,note,semestre,annee,mention
2286,381,Électronique,Génie Électrique,10.49,2,2021,Passable
2287,382,Droit Pénal,Droit,4.72,2,2021,Échec
2288,382,Droit Civil,Droit,12.28,1,2021,Assez Bien
2289,382,Droit Commercial,Droit,3.05,1,2021,Échec
2290,382,Droit Commercial,Droit,10.97,2,2021,Passable
2291,382,Procédure Civile,Droit,16.39,2,2021,Très Bien
2292,382,Droit Int.,Droit,13.25,2,2021,Assez Bien
2293,383,Pharmacologie,Médecine,9.47,2,2020,Échec
2294,383,Pathologie,Médecine,4.14,2,2020,Échec
2295,383,Pharmacologie,Médecine,17.96,2,2020,Très Bien
2296,383,Pharmacologie,Médecine,14.18,2,2020,Bien
2297,383,Sémiologie,Médecine,8.16,2,2020,Échec
2298,383,Physiologie,Médecine,6.59,2,2020,Échec
2299,384,Énergie,Génie Électrique,14.55,2,2023,Bien
2300,384,Électronique,Génie Électrique,9.97,1,2023,Échec
2301,384,Électronique,Génie Électrique,12.41,1,2023,Assez Bien
2302,384,Télécoms,Génie Électrique,9.11,1,2023,Échec
2303,384,Signal,Génie Électrique,15.17,1,2023,Bien
2304,384,Télécoms,Génie Électrique,9.17,1,2023,Échec
2305,385,Mécanique,Physique,13.0,2,2020,Assez Bien
2306,385,Optique,Physique,9.54,1,2020,Échec
2307,385,Mécanique,Physique,9.5,1,2020,Échec
2308,385,Optique,Physique,9.72,2,2020,Échec
2309,385,Physique Quantique,Physique,10.34,1,2020,Passable
2310,385,Thermodynamique,Physique,10.28,1,2020,Passable
2311,386,Biochimie,Chimie,8.97,1,2022,Échec
2312,386,Chimie Organique,Chimie,11.67,2,2022,Passable
2313,386,Thermochimie,Chimie,7.97,1,2022,Échec
2314,386,Biochimie,Chimie,12.26,1,2022,Assez Bien
2315,386,Thermochimie,Chimie,13.84,1,2022,Assez Bien
2316,386,Chimie Générale,Chimie,4.3,1,2022,Échec
2317,387,Pathologie,Médecine,12.74,1,2020,Assez Bien
2318,387,Physiologie,Médecine,10.55,1,2020,Passable
2319,387,Biochimie Méd.,Médecine,11.79,1,2020,Passable
2320,387,Biochimie Méd.,Médecine,5.88,1,2020,Échec
2321,387,Pathologie,Médecine,9.9,2,2020,Échec
2322,387,Physiologie,Médecine,2.27,1,2020,Échec
2323,388,Marketing,Économie,13.21,2,2021,Assez Bien
2324,388,Marketing,Économie,6.83,1,2021,Échec
2325,388,Microéconomie,Économie,5.8,1,2021,Échec
2326,388,Marketing,Économie,13.1,1,2021,Assez Bien
2327,388,Macroéconomie,Économie,11.68,1,2021,Passable
2328,388,Finance,Économie,7.7,1,2021,Échec
2329,389,Microéconomie,Économie,8.12,1,2022,Échec
2330,389,Comptabilité,Économie,8.87,2,2022,Échec
2331,389,Finance,Économie,10.57,1,2022,Passable
2332,389,Comptabilité,Économie,9.56,1,2022,Échec
2333,389,Marketing,Économie,4.03,2,2022,Échec
2334,389,Finance,Économie,7.43,1,2022,Échec
2335,390,Électrochimie,Chimie,10.37,2,2022,Passable
2336,390,Chimie Analytique,Chimie,9.17,1,2022,Échec
2337,390,Chimie Générale,Chimie,9.37,2,2022,Échec
2338,390,Chimie Générale,Chimie,13.65,1,2022,Assez Bien
2339,390,Chimie Organique,Chimie,4.77,1,2022,Échec
2340,390,Chimie Organique,Chimie,9.1,2,2022,Échec
2341,391,Chimie Générale,Chimie,12.77,1,2021,Assez Bien
2342,391,Chimie Analytique,Chimie,6.16,1,2021,Échec
2343,391,Thermochimie,Chimie,6.51,1,2021,Échec
2344,391,Électrochimie,Chimie,7.81,2,2021,Échec
2345,391,Chimie Organique,Chimie,10.85,1,2021,Passable
2346,391,Thermochimie,Chimie,12.16,1,2021,Assez Bien
2347,392,Pathologie,Médecine,8.31,1,2021,Échec
2348,392,Anatomie,Médecine,14.68,1,2021,Bien
2349,392,Anatomie,Médecine,12.08,2,2021,Assez Bien
2350,392,Pathologie,Médecine,3.77,1,2021,Échec
2351,392,Sémiologie,Médecine,7.07,2,2021,Échec
2352,392,Pathologie,Médecine,11.44,1,2021,Passable
2353,393,Droit Administratif,Droit,9.48,1,2020,Échec
2354,393,Droit Administratif,Droit,6.18,1,2020,Échec
2355,393,Procédure Civile,Droit,14.81,1,2020,Bien
2356,393,Droit Commercial,Droit,10.58,2,2020,Passable
2357,393,Droit Civil,Droit,11.13,1,2020,Passable
2358,393,Droit Pénal,Droit,12.75,2,2020,Assez Bien
2359,394,Relativité,Physique,11.12,1,2021,Passable
2360,394,Mécanique,Physique,3.74,1,2021,Échec
2361,394,Mécanique,Physique,12.85,1,2021,Assez Bien
2362,394,Thermodynamique,Physique,11.96,1,2021,Passable
2363,394,Thermodynamique,Physique,7.58,1,2021,Échec
2364,394,Thermodynamique,Physique,15.73,1,2021,Bien
2365,395,Physique Quantique,Physique,6.31,1,2022,Échec
2366,395,Mécanique,Physique,14.51,2,2022,Bien
2367,395,Physique Quantique,Physique,12.71,2,2022,Assez Bien
2368,395,Électromagnétisme,Physique,17.01,2,2022,Très Bien
2369,395,Relativité,Physique,9.76,2,2022,Échec
2370,395,Relativité,Physique,14.62,1,2022,Bien
2371,396,Énergie,Génie Électrique,13.74,1,2022,Assez Bien
2372,396,Électronique,Génie Électrique,8.82,2,2022,Échec
2373,396,Signal,Génie Électrique,9.46,2,2022,Échec
2374,396,Électronique,Génie Électrique,5.64,1,2022,Échec
2375,396,Électrotechnique,Génie Électrique,13.64,2,2022,Assez Bien
2376,396,Télécoms,Génie Électrique,6.93,1,2022,Échec
2377,397,Anatomie,Médecine,5.88,1,2020,Échec
2378,397,Anatomie,Médecine,16.29,1,2020,Très Bien
2379,397,Pathologie,Médecine,4.67,1,2020,Échec
2380,397,Anatomie,Médecine,13.49,2,2020,Assez Bien
2381,397,Anatomie,Médecine,10.32,2,2020,Passable
2382,397,Anatomie,Médecine,16.29,1,2020,Très Bien
2383,398,Droit Commercial,Droit,13.4,1,2023,Assez Bien
2384,398,Droit Administratif,Droit,7.88,2,2023,Échec
2385,398,Droit Administratif,Droit,13.61,1,2023,Assez Bien
2386,398,Droit Int.,Droit,11.75,2,2023,Passable
2387,398,Procédure Civile,Droit,14.23,2,2023,Bien
2388,398,Droit Civil,Droit,12.1,2,2023,Assez Bien
2389,399,Hydraulique,Génie Civil,12.98,1,2022,Assez Bien
2390,399,Hydraulique,Génie Civil,6.03,2,2022,Échec
2391,399,Topographie,Génie Civil,12.87,1,2022,Assez Bien
2392,399,Béton Armé,Génie Civil,2.0,2,2022,Échec
2393,399,Structures,Génie Civil,14.0,2,2022,Bien
2394,399,Topographie,Génie Civil,9.64,2,2022,Échec
2395,400,Mécanique des Sols,Génie Civil,15.35,1,2020,Bien
2396,400,Mécanique des Sols,Génie Civil,9.89,1,2020,Échec
2397,400,Hydraulique,Génie Civil,14.01,1,2020,Bien
2398,400,Mécanique des Sols,Génie Civil,1.65,2,2020,Échec
2399,400,Hydraulique,Génie Civil,9.99,2,2020,Échec
2400,400,Hydraulique,Génie Civil,10.52,2,2020,Passable
2401,401,Statistiques Éco,Économie,10.98,1,2023,Passable
2402,401,Microéconomie,Économie,16.82,2,2023,Très Bien
2403,401,Marketing,Économie,6.96,1,2023,Échec
2404,401,Finance,Économie,4.56,2,2023,Échec
2405,401,Microéconomie,Économie,6.83,2,2023,Échec
2406,401,Finance,Économie,12.65,1,2023,Assez Bien
2407,402,Optique,Physique,19.82,2,2022,Très Bien
2408,402,Physique Quantique,Physique,14.4,2,2022,Bien
2409,402,Mécanique,Physique,8.12,2,2022,Échec
2410,402,Thermodynamique,Physique,12.13,2,2022,Assez Bien
2411,402,Électromagnétisme,Physique,11.35,1,2022,Passable
2412,402,Électromagnétisme,Physique,13.45,1,2022,Assez Bien
2413,403,Relativité,Physique,16.9,2,2020,Très Bien
2414,403,Physique Quantique,Physique,12.46,2,2020,Assez Bien
2415,403,Mécanique,Physique,8.28,2,2020,Échec
2416,403,Thermodynamique,Physique,10.05,1,2020,Passable
2417,403,Relativité,Physique,15.37,1,2020,Bien
2418,403,Physique Quantique,Physique,4.56,1,2020,Échec
2419,404,Probabilités,Mathématiques,14.68,1,2020,Bien
2420,404,Topologie,Mathématiques,14.01,1,2020,Bien
2421,404,Algèbre 1,Mathématiques,12.48,2,2020,Assez Bien
2422,404,Analyse 1,Mathématiques,15.98,2,2020,Bien
2423,404,Probabilités,Mathématiques,13.21,2,2020,Assez Bien
2424,404,Probabilités,Mathématiques,13.78,2,2020,Assez Bien
2425,405,Droit Int.,Droit,4.25,2,2023,Échec
2426,405,Procédure Civile,Droit,17.77,1,2023,Très Bien
2427,405,Droit Pénal,Droit,8.76,1,2023,Échec
2428,405,Procédure Civile,Droit,13.44,1,2023,Assez Bien
2429,405,Droit Civil,Droit,5.37,2,2023,Échec
2430,405,Droit Pénal,Droit,6.4,2,2023,Échec
2431,406,Marketing,Économie,17.3,2,2020,Très Bien
2432,406,Statistiques Éco,Économie,12.31,1,2020,Assez Bien
2433,406,Microéconomie,Économie,20.0,2,2020,Très Bien
2434,406,Marketing,Économie,7.79,1,2020,Échec
2435,406,Marketing,Économie,12.63,2,2020,Assez Bien
2436,406,Comptabilité,Économie,5.78,2,2020,Échec
2437,407,Mécanique des Sols,Génie Civil,12.71,1,2022,Assez Bien
2438,407,Hydraulique,Génie Civil,8.14,1,2022,Échec
2439,407,Hydraulique,Génie Civil,11.42,1,2022,Passable
2440,407,Structures,Génie Civil,14.45,1,2022,Bien
2441,407,Topographie,Génie Civil,10.11,2,2022,Passable
2442,407,Béton Armé,Génie Civil,2.81,2,2022,Échec
2443,408,Sémiologie,Médecine,2.13,2,2021,Échec
2444,408,Sémiologie,Médecine,10.69,1,2021,Passable
2445,408,Pharmacologie,Médecine,11.65,1,2021,Passable
2446,408,Sémiologie,Médecine,8.18,1,2021,Échec
2447,408,Pharmacologie,Médecine,8.28,2,2021,Échec
2448,408,Biochimie Méd.,Médecine,5.74,2,2021,Échec
2449,409,Chimie Analytique,Chimie,14.02,1,2020,Bien
2450,409,Électrochimie,Chimie,13.77,2,2020,Assez Bien
2451,409,Biochimie,Chimie,12.95,1,2020,Assez Bien
2452,409,Thermochimie,Chimie,9.2,1,2020,Échec
2453,409,Chimie Organique,Chimie,13.27,2,2020,Assez Bien
2454,409,Biochimie,Chimie,13.15,1,2020,Assez Bien
2455,410,Mécanique des Sols,Génie Civil,16.17,1,2023,Très Bien
2456,410,Structures,Génie Civil,5.46,1,2023,Échec
2457,410,Béton Armé,Génie Civil,16.41,2,2023,Très Bien
2458,410,Topographie,Génie Civil,16.94,2,2023,Très Bien
2459,410,Mécanique des Sols,Génie Civil,6.83,2,2023,Échec
2460,410,Béton Armé,Génie Civil,13.94,2,2023,Assez Bien
2461,411,Chimie Analytique,Chimie,6.35,1,2022,Échec
2462,411,Chimie Générale,Chimie,7.99,2,2022,Échec
2463,411,Thermochimie,Chimie,15.78,2,2022,Bien
2464,411,Chimie Analytique,Chimie,7.99,2,2022,Échec
2465,411,Biochimie,Chimie,12.69,1,2022,Assez Bien
2466,411,Chimie Organique,Chimie,12.91,1,2022,Assez Bien
2467,412,Énergie,Génie Électrique,6.01,2,2022,Échec
2468,412,Signal,Génie Électrique,7.7,2,2022,Échec
2469,412,Signal,Génie Électrique,13.85,2,2022,Assez Bien
2470,412,Électronique,Génie Électrique,16.74,1,2022,Très Bien
2471,412,Automatique,Génie Électrique,9.74,2,2022,Échec
2472,412,Automatique,Génie Électrique,11.05,2,2022,Passable
2473,413,Thermochimie,Chimie,9.95,1,2023,Échec
2474,413,Chimie Générale,Chimie,13.28,1,2023,Assez Bien
2475,413,Thermochimie,Chimie,5.8,2,2023,Échec
2476,413,Chimie Générale,Chimie,10.37,2,2023,Passable
2477,413,Chimie Analytique,Chimie,12.67,2,2023,Assez Bien
2478,413,Thermochimie,Chimie,13.84,1,2023,Assez Bien
2479,414,Mécanique des Sols,Génie Civil,8.86,1,2021,Échec
2480,414,Mécanique des Sols,Génie Civil,19.68,2,2021,Très Bien
2481,414,Mécanique des Sols,Génie Civil,15.18,1,2021,Bien
2482,414,Béton Armé,Génie Civil,13.88,1,2021,Assez Bien
2483,414,Matériaux,Génie Civil,8.44,2,2021,Échec
2484,414,Béton Armé,Génie Civil,10.38,2,2021,Passable
2485,415,Macroéconomie,Économie,9.07,2,2020,Échec
2486,415,Statistiques Éco,Économie,20.0,2,2020,Très Bien
2487,415,Marketing,Économie,14.09,1,2020,Bien
2488,415,Statistiques Éco,Économie,14.13,1,2020,Bien
2489,415,Finance,Économie,14.57,1,2020,Bien
2490,415,Macroéconomie,Économie,8.0,2,2020,Échec
2491,416,IA,Informatique,5.86,1,2020,Échec
2492,416,IA,Informatique,1.83,1,2020,Échec
2493,416,IA,Informatique,13.09,2,2020,Assez Bien
2494,416,Bases de Données,Informatique,12.05,2,2020,Assez Bien
2495,416,IA,Informatique,10.46,1,2020,Passable
2496,416,IA,Informatique,5.05,2,2020,Échec
2497,417,Électronique,Génie Électrique,2.52,2,2023,Échec
2498,417,Électrotechnique,Génie Électrique,14.77,1,2023,Bien
2499,417,Télécoms,Génie Électrique,8.91,2,2023,Échec
2500,417,Électrotechnique,Génie Électrique,8.84,1,2023,Échec
2501,417,Automatique,Génie Électrique,6.48,1,2023,Échec
2502,417,Télécoms,Génie Électrique,11.86,2,2023,Passable
2503,418,Microbiologie,Biologie,14.84,1,2020,Bien
2504,418,Biochimie,Biologie,15.18,1,2020,Bien
2505,418,Biologie Cellulaire,Biologie,6.74,1,2020,Échec
2506,418,Physiologie,Biologie,12.86,1,2020,Assez Bien
2507,418,Biologie Cellulaire,Biologie,8.28,2,2020,Échec
2508,418,Physiologie,Biologie,12.54,1,2020,Assez Bien
2509,419,Télécoms,Génie Électrique,8.14,1,2020,Échec
2510,419,Automatique,Génie Électrique,15.0,1,2020,Bien
2511,419,Automatique,Génie Électrique,8.71,2,2020,Échec
2512,419,Énergie,Génie Électrique,6.96,2,2020,Échec
2513,419,Énergie,Génie Électrique,9.21,1,2020,Échec
2514,419,Automatique,Génie Électrique,11.22,2,2020,Passable
2515,420,Statistiques,Mathématiques,8.31,1,2023,Échec
2516,420,Algèbre 1,Mathématiques,16.25,2,2023,Très Bien
2517,420,Probabilités,Mathématiques,9.03,2,2023,Échec
2518,420,Analyse Numérique,Mathématiques,7.87,1,2023,Échec
2519,420,Statistiques,Mathématiques,15.29,2,2023,Bien
2520,420,Analyse Numérique,Mathématiques,4.26,1,2023,Échec
2521,421,Analyse 1,Mathématiques,9.79,2,2020,Échec
2522,421,Analyse 1,Mathématiques,15.6,2,2020,Bien
2523,421,Probabilités,Mathématiques,9.13,2,2020,Échec
2524,421,Statistiques,Mathématiques,7.33,2,2020,Échec
2525,421,Probabilités,Mathématiques,13.69,1,2020,Assez Bien
2526,421,Probabilités,Mathématiques,9.35,1,2020,Échec
2527,422,Droit Commercial,Droit,8.32,1,2022,Échec
2528,422,Procédure Civile,Droit,11.91,1,2022,Passable
2529,422,Droit Int.,Droit,19.08,2,2022,Très Bien
2530,422,Droit Pénal,Droit,17.71,1,2022,Très Bien
2531,422,Droit Int.,Droit,14.87,2,2022,Bien
2532,422,Droit Commercial,Droit,11.52,1,2022,Passable
2533,423,Structures,Génie Civil,13.62,1,2023,Assez Bien
2534,423,Mécanique des Sols,Génie Civil,11.84,2,2023,Passable
2535,423,Structures,Génie Civil,11.93,2,2023,Passable
2536,423,Hydraulique,Génie Civil,18.13,2,2023,Très Bien
2537,423,Mécanique des Sols,Génie Civil,8.14,1,2023,Échec
2538,423,Béton Armé,Génie Civil,10.01,1,2023,Passable
2539,424,Marketing,Économie,14.22,2,2023,Bien
2540,424,Microéconomie,Économie,13.42,1,2023,Assez Bien
2541,424,Comptabilité,Économie,10.08,1,2023,Passable
2542,424,Microéconomie,Économie,13.74,2,2023,Assez Bien
2543,424,Statistiques Éco,Économie,15.99,2,2023,Bien
2544,424,Macroéconomie,Économie,15.91,2,2023,Bien
2545,425,Béton Armé,Génie Civil,15.2,2,2021,Bien
2546,425,Béton Armé,Génie Civil,13.19,1,2021,Assez Bien
2547,425,Structures,Génie Civil,13.63,1,2021,Assez Bien
2548,425,Béton Armé,Génie Civil,6.23,2,2021,Échec
2549,425,Mécanique des Sols,Génie Civil,14.88,2,2021,Bien
2550,425,Topographie,Génie Civil,4.09,1,2021,Échec
2551,426,Bases de Données,Informatique,10.59,2,2020,Passable
2552,426,IA,Informatique,13.66,2,2020,Assez Bien
2553,426,Réseaux,Informatique,10.55,2,2020,Passable
2554,426,Systèmes d'exploitation,Informatique,12.71,2,2020,Assez Bien
2555,426,Réseaux,Informatique,9.66,1,2020,Échec
2556,426,Réseaux,Informatique,17.09,1,2020,Très Bien
2557,427,Optique,Physique,9.62,1,2020,Échec
2558,427,Optique,Physique,1.26,1,2020,Échec
2559,427,Physique Quantique,Physique,14.98,1,2020,Bien
2560,427,Optique,Physique,10.38,2,2020,Passable
2561,427,Optique,Physique,5.71,2,2020,Échec
2562,427,Électromagnétisme,Physique,8.78,1,2020,Échec
2563,428,Électronique,Génie Électrique,8.47,2,2022,Échec
2564,428,Énergie,Génie Électrique,9.98,1,2022,Échec
2565,428,Électronique,Génie Électrique,14.49,2,2022,Bien
2566,428,Énergie,Génie Électrique,15.3,1,2022,Bien
2567,428,Électronique,Génie Électrique,11.33,2,2022,Passable
2568,428,Télécoms,Génie Électrique,7.97,2,2022,Échec
2569,429,Électromagnétisme,Physique,16.95,2,2021,Très Bien
2570,429,Mécanique,Physique,12.39,2,2021,Assez Bien
2571,429,Relativité,Physique,12.3,2,2021,Assez Bien
2572,429,Physique Quantique,Physique,15.97,2,2021,Bien
2573,429,Thermodynamique,Physique,13.84,2,2021,Assez Bien
2574,429,Relativité,Physique,10.26,2,2021,Passable
2575,430,Biochimie,Biologie,4.82,1,2022,Échec
2576,430,Biologie Cellulaire,Biologie,8.78,2,2022,Échec
2577,430,Physiologie,Biologie,12.84,1,2022,Assez Bien
2578,430,Génétique,Biologie,11.98,1,2022,Passable
2579,430,Génétique,Biologie,13.62,1,2022,Assez Bien
2580,430,Biologie Cellulaire,Biologie,18.64,2,2022,Très Bien
2581,431,Thermochimie,Chimie,14.45,2,2022,Bien
2582,431,Chimie Organique,Chimie,17.34,2,2022,Très Bien
2583,431,Thermochimie,Chimie,13.0,2,2022,Assez Bien
2584,431,Biochimie,Chimie,11.12,2,2022,Passable
2585,431,Électrochimie,Chimie,7.31,1,2022,Échec
2586,431,Chimie Organique,Chimie,18.54,2,2022,Très Bien
2587,432,Sémiologie,Médecine,8.14,2,2023,Échec
2588,432,Sémiologie,Médecine,4.38,2,2023,Échec
2589,432,Pharmacologie,Médecine,1.87,1,2023,Échec
2590,432,Physiologie,Médecine,13.17,2,2023,Assez Bien
2591,432,Anatomie,Médecine,9.96,2,2023,Échec
2592,432,Anatomie,Médecine,13.29,1,2023,Assez Bien
2593,433,Bases de Données,Informatique,10.2,1,2023,Passable
2594,433,Systèmes d'exploitation,Informatique,8.46,2,2023,Échec
2595,433,Bases de Données,Informatique,15.64,1,2023,Bien
2596,433,Algorithmique,Informatique,14.14,2,2023,Bien
2597,433,IA,Informatique,8.33,1,2023,Échec
2598,433,Programmation C,Informatique,9.96,2,2023,Échec
2599,434,Bases de Données,Informatique,14.46,2,2023,Bien
2600,434,Bases de Données,Informatique,3.73,2,2023,Échec
2601,434,Bases de Données,Informatique,5.69,1,2023,Échec
2602,434,Algorithmique,Informatique,8.85,1,2023,Échec
2603,434,Algorithmique,Informatique,10.61,2,2023,Passable
2604,434,Systèmes d'exploitation,Informatique,7.78,1,2023,Échec
2605,435,Électrotechnique,Génie Électrique,12.55,2,2023,Assez Bien
2606,435,Automatique,Génie Électrique,5.91,2,2023,Échec
2607,435,Télécoms,Génie Électrique,15.11,2,2023,Bien
2608,435,Électrotechnique,Génie Électrique,6.7,1,2023,Échec
2609,435,Électronique,Génie Électrique,13.5,1,2023,Assez Bien
2610,435,Énergie,Génie Électrique,0.0,1,2023,Échec
2611,436,Chimie Organique,Chimie,15.16,2,2023,Bien
2612,436,Chimie Générale,Chimie,18.01,1,2023,Très Bien
2613,436,Chimie Organique,Chimie,6.71,2,2023,Échec
2614,436,Chimie Analytique,Chimie,10.68,2,2023,Passable
2615,436,Électrochimie,Chimie,11.19,2,2023,Passable
2616,436,Thermochimie,Chimie,8.04,2,2023,Échec
2617,437,Droit Int.,Droit,7.59,2,2021,Échec
2618,437,Procédure Civile,Droit,11.55,1,2021,Passable
2619,437,Procédure Civile,Droit,16.46,2,2021,Très Bien
2620,437,Droit Int.,Droit,2.65,1,2021,Échec
2621,437,Droit Administratif,Droit,6.69,2,2021,Échec
2622,437,Droit Int.,Droit,9.28,1,2021,Échec
2623,438,Énergie,Génie Électrique,15.7,1,2021,Bien
2624,438,Électronique,Génie Électrique,7.58,2,2021,Échec
2625,438,Signal,Génie Électrique,11.48,2,2021,Passable
2626,438,Électrotechnique,Génie Électrique,7.35,1,2021,Échec
2627,438,Signal,Génie Électrique,4.45,1,2021,Échec
2628,438,Électrotechnique,Génie Électrique,17.61,2,2021,Très Bien
2629,439,Hydraulique,Génie Civil,10.58,2,2023,Passable
2630,439,Hydraulique,Génie Civil,10.93,1,2023,Passable
2631,439,Hydraulique,Génie Civil,15.08,1,2023,Bien
2632,439,Matériaux,Génie Civil,8.61,2,2023,Échec
2633,439,Béton Armé,Génie Civil,7.55,2,2023,Échec
2634,439,Béton Armé,Génie Civil,6.42,2,2023,Échec
2635,440,Thermodynamique,Physique,3.48,1,2020,Échec
2636,440,Relativité,Physique,3.46,2,2020,Échec
2637,440,Physique Quantique,Physique,7.87,2,2020,Échec
2638,440,Relativité,Physique,7.57,1,2020,Échec
2639,440,Mécanique,Physique,7.24,1,2020,Échec
2640,440,Relativité,Physique,15.03,1,2020,Bien
2641,441,Droit Pénal,Droit,17.58,1,2022,Très Bien
2642,441,Droit Civil,Droit,14.77,2,2022,Bien
2643,441,Droit Int.,Droit,10.15,2,2022,Passable
2644,441,Droit Pénal,Droit,7.63,1,2022,Échec
2645,441,Droit Commercial,Droit,15.05,2,2022,Bien
2646,441,Droit Int.,Droit,4.37,1,2022,Échec
2647,442,Biochimie,Biologie,10.33,1,2020,Passable
2648,442,Physiologie,Biologie,7.24,2,2020,Échec
2649,442,Écologie,Biologie,14.12,1,2020,Bien
2650,442,Génétique,Biologie,5.93,1,2020,Échec
2651,442,Physiologie,Biologie,10.74,1,2020,Passable
2652,442,Microbiologie,Biologie,13.45,1,2020,Assez Bien
2653,443,Relativité,Physique,8.54,1,2020,Échec
2654,443,Thermodynamique,Physique,10.92,2,2020,Passable
2655,443,Physique Quantique,Physique,8.84,1,2020,Échec
2656,443,Physique Quantique,Physique,13.95,2,2020,Assez Bien
2657,443,Mécanique,Physique,12.3,1,2020,Assez Bien
2658,443,Électromagnétisme,Physique,12.16,2,2020,Assez Bien
2659,444,Biochimie,Biologie,10.44,1,2022,Passable
2660,444,Biologie Cellulaire,Biologie,10.42,1,2022,Passable
2661,444,Physiologie,Biologie,9.84,1,2022,Échec
2662,444,Microbiologie,Biologie,12.17,1,2022,Assez Bien
2663,444,Physiologie,Biologie,11.08,1,2022,Passable
2664,444,Écologie,Biologie,8.87,2,2022,Échec
2665,445,Droit Pénal,Droit,10.07,2,2021,Passable
2666,445,Droit Pénal,Droit,16.08,1,2021,Très Bien
2667,445,Droit Commercial,Droit,12.86,2,2021,Assez Bien
2668,445,Droit Commercial,Droit,9.33,2,2021,Échec
2669,445,Droit Commercial,Droit,14.13,2,2021,Bien
2670,445,Droit Commercial,Droit,13.06,2,2021,Assez Bien
2671,446,IA,Informatique,10.06,2,2021,Passable
2672,446,Programmation C,Informatique,8.74,1,2021,Échec
2673,446,IA,Informatique,5.73,2,2021,Échec
2674,446,Programmation C,Informatique,13.33,2,2021,Assez Bien
2675,446,IA,Informatique,15.97,2,2021,Bien
2676,446,Algorithmique,Informatique,10.0,1,2021,Passable
2677,447,Probabilités,Mathématiques,11.62,1,2020,Passable
2678,447,Topologie,Mathématiques,14.05,1,2020,Bien
2679,447,Statistiques,Mathématiques,14.39,2,2020,Bien
2680,447,Topologie,Mathématiques,15.09,2,2020,Bien
2681,447,Analyse Numérique,Mathématiques,10.11,1,2020,Passable
2682,447,Analyse Numérique,Mathématiques,10.45,2,2020,Passable
2683,448,Béton Armé,Génie Civil,13.46,2,2020,Assez Bien
2684,448,Structures,Génie Civil,14.82,1,2020,Bien
2685,448,Mécanique des Sols,Génie Civil,13.92,2,2020,Assez Bien
2686,448,Matériaux,Génie Civil,9.22,1,2020,Échec
2687,448,Béton Armé,Génie Civil,5.86,2,2020,Échec
2688,448,Structures,Génie Civil,13.07,2,2020,Assez Bien
2689,449,Signal,Génie Électrique,12.54,2,2023,Assez Bien
2690,449,Énergie,Génie Électrique,8.36,2,2023,Échec
2691,449,Signal,Génie Électrique,9.53,1,2023,Échec
2692,449,Énergie,Génie Électrique,7.96,1,2023,Échec
2693,449,Signal,Génie Électrique,8.17,2,2023,Échec
2694,449,Énergie,Génie Électrique,12.42,1,2023,Assez Bien
2695,450,Électromagnétisme,Physique,1.98,1,2022,Échec
2696,450,Physique Quantique,Physique,10.31,1,2022,Passable
2697,450,Électromagnétisme,Physique,7.35,1,2022,Échec
2698,450,Mécanique,Physique,4.97,2,2022,Échec
2699,450,Électromagnétisme,Physique,12.41,1,2022,Assez Bien
2700,450,Optique,Physique,6.8,1,2022,Échec
2701,451,Physiologie,Biologie,15.98,2,2023,Bien
2702,451,Microbiologie,Biologie,17.63,1,2023,Très Bien
2703,451,Génétique,Biologie,11.23,1,2023,Passable
2704,451,Physiologie,Biologie,13.69,1,2023,Assez Bien
2705,451,Génétique,Biologie,7.92,2,2023,Échec
2706,451,Biologie Cellulaire,Biologie,3.91,2,2023,Échec
2707,452,Génétique,Biologie,8.47,2,2023,Échec
2708,452,Physiologie,Biologie,14.74,1,2023,Bien
2709,452,Écologie,Biologie,7.3,1,2023,Échec
2710,452,Biologie Cellulaire,Biologie,4.42,2,2023,Échec
2711,452,Génétique,Biologie,7.1,2,2023,Échec
2712,452,Microbiologie,Biologie,19.51,2,2023,Très Bien
2713,453,Télécoms,Génie Électrique,10.48,2,2022,Passable
2714,453,Énergie,Génie Électrique,6.83,1,2022,Échec
2715,453,Automatique,Génie Électrique,4.45,1,2022,Échec
2716,453,Électrotechnique,Génie Électrique,11.48,1,2022,Passable
2717,453,Électrotechnique,Génie Électrique,8.52,1,2022,Échec
2718,453,Énergie,Génie Électrique,13.67,2,2022,Assez Bien
2719,454,Électronique,Génie Électrique,9.67,1,2022,Échec
2720,454,Électronique,Génie Électrique,9.27,1,2022,Échec
2721,454,Automatique,Génie Électrique,7.65,1,2022,Échec
2722,454,Signal,Génie Électrique,12.44,1,2022,Assez Bien
2723,454,Automatique,Génie Électrique,8.75,2,2022,Échec
2724,454,Électronique,Génie Électrique,16.56,2,2022,Très Bien
2725,455,Réseaux,Informatique,12.73,1,2023,Assez Bien
2726,455,Réseaux,Informatique,14.64,1,2023,Bien
2727,455,Bases de Données,Informatique,10.28,2,2023,Passable
2728,455,Algorithmique,Informatique,9.3,1,2023,Échec
2729,455,Bases de Données,Informatique,14.28,2,2023,Bien
2730,455,Algorithmique,Informatique,14.44,2,2023,Bien
2731,456,Biochimie,Chimie,14.93,1,2021,Bien
2732,456,Chimie Analytique,Chimie,9.99,2,2021,Échec
2733,456,Chimie Analytique,Chimie,10.9,2,2021,Passable
2734,456,Électrochimie,Chimie,9.02,2,2021,Échec
2735,456,Thermochimie,Chimie,9.18,2,2021,Échec
2736,456,Chimie Générale,Chimie,3.51,1,2021,Échec
2737,457,Topographie,Génie Civil,7.14,1,2021,Échec
